victim_set,victim_line_count,probe_set,count,sum_probe_time
11,0,27,1723,52298
11,0,28,1723,52354
11,0,29,1723,103383
11,0,30,1723,71166
11,0,31,1723,52182
11,0,32,1723,52271
11,0,33,1723,52257
11,0,34,1723,52190
11,0,35,1723,52257
11,0,36,1723,52724
11,0,37,1723,52177
11,0,38,1723,52576
11,0,39,1723,52439
11,0,40,1723,52238
11,0,41,1723,52363
11,0,42,1723,52277
11,0,43,1723,52249
11,0,44,1723,104793
11,0,45,1723,105738
11,0,46,1722,103171
11,0,47,1723,106931
11,0,48,1723,104488
11,0,49,1723,105189
11,0,50,1723,105944
11,0,51,1723,52098
11,0,52,1723,104227
11,0,53,1723,52308
11,0,54,1723,96605
11,0,55,1723,52253
11,0,56,1723,52231
11,0,57,1723,52304
11,0,58,1723,52203
11,0,59,1723,52206
11,0,60,1723,52224
11,0,61,1723,52791
11,0,62,1723,52462
11,0,63,1723,103070
11,1,0,1720,103264
11,1,1,1720,103267
11,1,2,1720,84187
11,1,3,1720,102128
11,1,4,1720,52068
11,1,5,1720,52032
11,1,6,1720,52098
11,1,7,1720,83803
11,1,8,1720,93924
11,1,9,1720,67819
11,1,10,1720,58258
11,1,11,1720,103190
11,1,12,1720,72624
11,1,13,1720,52143
11,1,14,1720,52080
11,1,15,1720,52110
11,1,16,1720,51119
11,1,17,1720,51981
11,1,18,1720,103183
11,1,19,1720,111708
11,1,20,1720,103204
11,1,21,1720,103247
11,1,22,1720,92397
11,1,23,1720,52061
11,1,24,1720,52096
11,1,25,1720,52042
11,1,26,1720,52084
11,1,27,1720,52182
11,1,28,1720,52172
11,1,29,1720,103409
11,1,30,1720,71679
11,1,31,1720,52111
11,1,32,1720,52029
11,1,33,1720,52836
11,1,34,1720,52053
11,1,35,1720,52112
11,1,36,1720,52318
11,1,37,1720,52175
11,1,38,1720,52117
11,1,39,1720,52278
11,1,40,1720,52083
11,1,41,1720,52212
11,1,42,1720,52095
11,1,43,1720,52116
11,1,44,1720,52080
11,1,45,1720,51898
11,1,46,1720,52106
11,1,47,1720,52137
11,1,48,1720,52022
11,1,49,1720,52128
11,1,50,1720,52102
11,1,51,1720,52014
11,1,52,1720,104403
11,1,53,1720,104408
11,1,54,1720,102965
11,1,55,1720,105477
11,1,56,1720,104709
11,1,57,1720,105598
11,1,58,1720,105666
11,1,59,1720,104331
11,1,60,1720,103882
11,1,61,1720,52098
11,1,62,1720,57581
11,1,63,1720,102959
11,2,0,1782,106994
11,2,1,1782,106951
11,2,2,1782,106974
11,2,3,1782,107115
11,2,4,1782,54004
11,2,5,1782,53967
11,2,6,1782,54032
11,2,7,1782,86348
11,2,8,1782,97264
11,2,9,1782,70201
11,2,10,1782,60658
11,2,11,1782,106835
11,2,12,1782,105661
11,2,13,1782,53908
11,2,14,1782,54164
11,2,15,1782,54031
11,2,16,1782,53144
11,2,17,1782,54001
11,2,18,1782,106789
11,2,19,1782,115476
11,2,20,1782,107013
11,2,21,1782,107065
11,2,22,1782,95564
11,2,23,1782,54074
11,2,24,1782,53953
11,2,25,1782,53957
11,2,26,1782,54079
11,2,27,1782,53972
11,2,28,1782,53943
11,2,29,1782,107006
11,2,30,1782,73684
11,2,31,1782,53992
11,2,32,1782,53924
11,2,33,1782,53903
11,2,34,1782,53888
11,2,35,1782,54003
11,2,36,1782,54126
11,2,37,1782,54037
11,2,38,1782,53937
11,2,39,1782,54006
11,2,40,1782,53947
11,2,41,1782,53927
11,2,42,1782,54152
11,2,43,1782,53962
11,2,44,1782,53980
11,2,45,1782,54077
11,2,46,1782,54404
11,2,47,1782,53873
11,2,48,1782,53871
11,2,49,1782,53968
11,2,50,1782,54105
11,2,51,1782,53882
11,2,52,1782,54057
11,2,53,1782,53943
11,2,54,1782,53961
11,2,55,1782,53933
11,2,56,1782,53871
11,2,57,1782,54002
11,2,58,1782,53994
11,2,59,1782,53959
11,2,60,1782,107455
11,2,61,1782,109338
11,2,62,1782,106494
11,2,63,1782,106979
11,3,0,1706,102474
11,3,1,1706,102547
11,3,2,1706,82969
11,3,3,1706,102240
11,3,4,1706,102766
11,3,5,1706,103606
11,3,6,1706,101805
11,3,7,1706,110130
11,3,8,1705,110125
11,3,9,1706,102550
11,3,10,1706,57708
11,3,11,1706,103397
11,3,12,1706,102698
11,3,13,1706,51645
11,3,14,1706,55553
11,3,15,1706,51537
11,3,16,1706,50779
11,3,17,1706,51610
11,3,18,1706,102454
11,3,19,1706,110591
11,3,20,1706,102451
11,3,21,1706,102508
11,3,22,1706,90355
11,3,23,1706,51684
11,3,24,1706,51749
11,3,25,1706,51656
11,3,26,1706,51870
11,3,27,1706,51631
11,3,28,1706,51633
11,3,29,1706,102412
11,3,30,1706,72213
11,3,31,1706,51721
11,3,32,1706,51657
11,3,33,1706,51536
11,3,34,1706,51812
11,3,35,1706,51713
11,3,36,1706,51826
11,3,37,1706,51662
11,3,38,1706,51724
11,3,39,1706,51937
11,3,40,1706,51617
11,3,41,1706,51744
11,3,42,1706,51818
11,3,43,1706,51644
11,3,44,1706,51686
11,3,45,1706,51540
11,3,46,1706,51750
11,3,47,1706,51774
11,3,48,1706,51619
11,3,49,1706,51730
11,3,50,1706,51832
11,3,51,1706,51646
11,3,52,1706,51908
11,3,53,1706,52021
11,3,54,1706,51532
11,3,55,1706,51602
11,3,56,1706,51613
11,3,57,1706,51972
11,3,58,1706,51713
11,3,59,1706,51688
11,3,60,1706,51952
11,3,61,1706,51756
11,3,62,1706,51856
11,3,63,1706,101888
11,4,0,1717,103307
11,4,1,1717,102755
11,4,2,1717,83480
11,4,3,1717,102721
11,4,4,1717,52074
11,4,5,1717,52465
11,4,6,1717,51910
11,4,7,1717,83943
11,4,8,1717,93562
11,4,9,1717,67453
11,4,10,1717,58908
11,4,11,1717,103130
11,4,12,1717,103658
11,4,13,1717,104603
11,4,14,1717,102244
11,4,15,1717,104712
11,4,16,1717,51269
11,4,17,1717,104964
11,4,18,1717,103180
11,4,19,1717,98307
11,4,20,1717,103190
11,4,21,1717,103378
11,4,22,1717,101104
11,4,23,1717,52064
11,4,24,1717,52210
11,4,25,1717,52513
11,4,26,1717,52019
11,4,27,1717,52181
11,4,28,1717,52268
11,4,29,1717,103169
11,4,30,1717,72927
11,4,31,1717,52116
11,4,32,1717,52128
11,4,33,1717,52177
11,4,34,1717,52094
11,4,35,1717,52051
11,4,36,1717,52160
11,4,37,1717,52035
11,4,38,1717,51969
11,4,39,1717,51984
11,4,40,1717,52112
11,4,41,1717,52175
11,4,42,1717,52058
11,4,43,1717,52141
11,4,44,1717,52267
11,4,45,1717,52009
11,4,46,1717,52203
11,4,47,1717,52086
11,4,48,1717,52270
11,4,49,1717,52247
11,4,50,1717,52181
11,4,51,1717,52037
11,4,52,1717,52324
11,4,53,1717,52235
11,4,54,1717,52204
11,4,55,1717,52301
11,4,56,1717,52123
11,4,57,1717,52074
11,4,58,1717,52254
11,4,59,1717,52160
11,4,60,1717,52196
11,4,61,1717,52108
11,4,62,1717,52220
11,4,63,1717,102286
11,5,0,1714,102873
11,5,1,1714,103056
11,5,2,1714,82917
11,5,3,1714,102412
11,5,4,1714,52253
11,5,5,1714,52033
11,5,6,1714,51799
11,5,7,1714,83248
11,5,8,1714,92329
11,5,9,1714,66524
11,5,10,1714,58275
11,5,11,1714,102659
11,5,12,1714,101400
11,5,13,1714,51757
11,5,14,1714,51990
11,5,15,1714,51905
11,5,16,1714,51266
11,5,17,1714,51793
11,5,18,1714,101773
11,5,19,1714,110981
11,5,20,1714,102794
11,5,21,1714,103024
11,5,22,1714,102539
11,5,23,1714,104380
11,5,24,1714,104364
11,5,25,1714,103302
11,5,26,1714,104167
11,5,27,1714,52119
11,5,28,1714,55897
11,5,29,1714,102895
11,5,30,1714,98077
11,5,31,1714,51782
11,5,32,1714,51958
11,5,33,1714,51818
11,5,34,1714,51947
11,5,35,1714,52151
11,5,36,1714,52011
11,5,37,1714,51899
11,5,38,1714,51934
11,5,39,1714,52105
11,5,40,1714,51971
11,5,41,1714,52039
11,5,42,1714,51991
11,5,43,1714,51804
11,5,44,1714,51994
11,5,45,1714,51834
11,5,46,1714,52070
11,5,47,1714,51952
11,5,48,1714,52048
11,5,49,1714,51918
11,5,50,1714,52056
11,5,51,1714,51844
11,5,52,1714,52020
11,5,53,1714,52098
11,5,54,1714,52034
11,5,55,1714,51840
11,5,56,1714,52051
11,5,57,1714,52058
11,5,58,1714,51850
11,5,59,1714,51841
11,5,60,1714,52037
11,5,61,1714,51886
11,5,62,1714,51927
11,5,63,1714,101629
11,6,0,1709,102521
11,6,1,1709,102635
11,6,2,1709,83742
11,6,3,1709,101982
11,6,4,1709,52189
11,6,5,1709,51834
11,6,6,1709,51857
11,6,7,1709,82193
11,6,8,1709,93284
11,6,9,1709,67900
11,6,10,1709,59170
11,6,11,1709,102704
11,6,12,1709,101373
11,6,13,1709,51869
11,6,14,1709,51720
11,6,15,1709,51777
11,6,16,1709,50923
11,6,17,1709,51777
11,6,18,1709,102454
11,6,19,1709,110784
11,6,20,1709,102637
11,6,21,1709,102595
11,6,22,1709,91498
11,6,23,1709,51613
11,6,24,1709,51815
11,6,25,1709,51864
11,6,26,1709,51657
11,6,27,1709,51800
11,6,28,1709,103868
11,6,29,1709,115129
11,6,30,1709,102109
11,6,31,1709,105480
11,6,32,1709,104841
11,6,33,1709,103182
11,6,34,1709,52093
11,6,35,1709,51923
11,6,36,1709,103585
11,6,37,1709,51798
11,6,38,1709,57034
11,6,39,1709,51753
11,6,40,1709,51758
11,6,41,1709,51722
11,6,42,1709,52151
11,6,43,1709,51964
11,6,44,1709,51773
11,6,45,1709,51800
11,6,46,1709,51726
11,6,47,1709,51729
11,6,48,1709,51947
11,6,49,1709,51764
11,6,50,1709,51788
11,6,51,1709,51756
11,6,52,1709,51752
11,6,53,1709,51962
11,6,54,1709,51776
11,6,55,1709,51926
11,6,56,1709,51793
11,6,57,1709,51813
11,6,58,1709,51849
11,6,59,1709,51808
11,6,60,1709,51963
11,6,61,1709,51834
11,6,62,1709,51793
11,6,63,1709,101813
11,7,0,1815,108836
11,7,1,1815,108947
11,7,2,1815,88919
11,7,3,1815,108496
11,7,4,1815,54895
11,7,5,1815,55123
11,7,6,1815,55102
11,7,7,1815,87679
11,7,8,1815,98911
11,7,9,1815,70132
11,7,10,1815,61761
11,7,11,1815,108893
11,7,12,1815,107851
11,7,13,1815,54982
11,7,14,1815,54980
11,7,15,1815,55038
11,7,16,1815,54023
11,7,17,1815,55064
11,7,18,1815,108579
11,7,19,1815,117518
11,7,20,1815,108890
11,7,21,1815,108989
11,7,22,1815,96476
11,7,23,1815,55167
11,7,24,1815,55146
11,7,25,1815,55032
11,7,26,1815,55038
11,7,27,1815,55085
11,7,28,1815,54977
11,7,29,1815,108864
11,7,30,1815,76139
11,7,31,1815,54930
11,7,32,1815,55003
11,7,33,1815,55107
11,7,34,1815,54856
11,7,35,1815,55055
11,7,36,1815,109928
11,7,37,1815,110378
11,7,38,1815,109526
11,7,39,1815,110519
11,7,40,1815,109964
11,7,41,1815,109677
11,7,42,1815,111407
11,7,43,1815,110657
11,7,44,1815,111234
11,7,45,1815,55017
11,7,46,1815,102847
11,7,47,1814,55231
11,7,48,1815,55121
11,7,49,1815,55164
11,7,50,1815,54930
11,7,51,1815,54927
11,7,52,1815,55035
11,7,53,1815,54999
11,7,54,1815,54987
11,7,55,1815,55050
11,7,56,1815,55212
11,7,57,1815,55071
11,7,58,1814,55005
11,7,59,1815,54993
11,7,60,1815,55061
11,7,61,1815,54850
11,7,62,1815,55058
11,7,63,1815,107913
11,8,0,1683,101040
11,8,1,1683,100960
11,8,2,1683,82713
11,8,3,1683,100449
11,8,4,1683,50861
11,8,5,1683,50977
11,8,6,1683,50894
11,8,7,1683,81785
11,8,8,1683,91320
11,8,9,1683,66462
11,8,10,1683,56849
11,8,11,1683,100955
11,8,12,1683,100125
11,8,13,1683,50983
11,8,14,1683,50958
11,8,15,1683,50921
11,8,16,1683,50312
11,8,17,1683,50884
11,8,18,1683,100894
11,8,19,1683,109093
11,8,20,1683,100948
11,8,21,1683,100990
11,8,22,1683,89661
11,8,23,1683,51015
11,8,24,1683,50961
11,8,25,1683,50915
11,8,26,1683,50920
11,8,27,1683,50956
11,8,28,1683,51044
11,8,29,1683,100993
11,8,30,1683,70992
11,8,31,1683,51052
11,8,32,1683,51002
11,8,33,1683,50970
11,8,34,1683,51010
11,8,35,1683,51047
11,8,36,1683,50938
11,8,37,1683,51087
11,8,38,1683,51178
11,8,39,1683,50988
11,8,40,1683,50983
11,8,41,1683,50926
11,8,42,1683,50997
11,8,43,1683,51169
11,8,44,1683,101967
11,8,45,1683,103138
11,8,46,1683,101551
11,8,47,1683,104090
11,8,48,1683,101836
11,8,49,1683,102621
11,8,50,1683,103068
11,8,51,1683,51048
11,8,52,1683,102205
11,8,53,1683,51149
11,8,54,1683,94058
11,8,55,1683,50940
11,8,56,1683,50990
11,8,57,1683,51117
11,8,58,1683,50916
11,8,59,1683,50854
11,8,60,1683,51054
11,8,61,1683,51459
11,8,62,1683,51077
11,8,63,1683,100553
12,0,0,1741,104441
12,0,1,1740,104362
12,0,2,1741,86740
12,0,3,1741,102993
12,0,4,1741,52772
12,0,5,1741,52764
12,0,6,1741,52821
12,0,7,1741,84622
12,0,8,1741,94728
12,0,9,1741,68647
12,0,10,1741,59439
12,0,11,1741,52802
12,0,12,1741,52909
12,0,13,1741,52919
12,0,14,1741,52824
12,0,15,1741,52766
12,0,16,1741,51998
12,0,17,1741,52808
12,0,18,1741,104427
12,0,19,1741,112802
12,0,20,1741,104474
12,0,21,1741,104505
12,0,22,1741,92622
12,0,23,1741,52811
12,0,24,1741,52816
12,0,25,1741,52933
12,0,26,1741,52756
12,0,27,1741,52683
12,0,28,1741,52981
12,0,29,1741,104625
12,0,30,1741,73783
12,0,31,1741,52868
12,0,32,1741,52955
12,0,33,1741,52784
12,0,34,1741,52756
12,0,35,1741,52751
12,0,36,1741,52810
12,0,37,1741,52805
12,0,38,1741,52772
12,0,39,1741,52892
12,0,40,1741,52759
12,0,41,1741,52876
12,0,42,1741,52797
12,0,43,1741,52842
12,0,44,1741,52776
12,0,45,1741,52751
12,0,46,1741,53115
12,0,47,1741,52777
12,0,48,1741,52851
12,0,49,1741,52790
12,0,50,1741,52977
12,0,51,1741,52794
12,0,52,1741,105628
12,0,53,1741,104584
12,0,54,1741,105060
12,0,55,1741,106444
12,0,56,1741,105798
12,0,57,1741,106501
12,0,58,1741,106988
12,0,59,1741,105958
12,0,60,1741,105360
12,0,61,1741,52817
12,0,62,1741,58193
12,0,63,1741,104013
12,1,0,1741,104668
12,1,1,1741,104343
12,1,2,1741,104676
12,1,3,1741,104527
12,1,4,1741,52727
12,1,5,1741,52802
12,1,6,1741,52894
12,1,7,1741,82721
12,1,8,1741,94765
12,1,9,1741,68653
12,1,10,1741,59003
12,1,11,1741,52825
12,1,12,1741,104520
12,1,13,1741,71220
12,1,14,1741,52858
12,1,15,1741,52810
12,1,16,1741,51955
12,1,17,1741,52800
12,1,18,1741,104369
12,1,19,1741,112848
12,1,20,1741,104440
12,1,21,1741,104552
12,1,22,1741,93990
12,1,23,1741,53027
12,1,24,1741,52839
12,1,25,1741,52890
12,1,26,1741,52867
12,1,27,1741,52869
12,1,28,1741,52939
12,1,29,1741,104664
12,1,30,1741,73123
12,1,31,1741,52847
12,1,32,1741,52752
12,1,33,1741,52808
12,1,34,1741,52961
12,1,35,1741,52946
12,1,36,1741,52810
12,1,37,1741,52975
12,1,38,1741,52756
12,1,39,1741,52776
12,1,40,1741,52937
12,1,41,1741,53061
12,1,42,1741,52957
12,1,43,1741,52718
12,1,44,1741,52744
12,1,45,1741,52840
12,1,46,1741,53494
12,1,47,1741,52884
12,1,48,1741,52890
12,1,49,1741,52814
12,1,50,1741,53054
12,1,51,1741,53067
12,1,52,1741,52855
12,1,53,1741,52944
12,1,54,1741,52844
12,1,55,1740,52814
12,1,56,1741,52877
12,1,57,1741,52897
12,1,58,1741,52827
12,1,59,1741,52800
12,1,60,1741,105214
12,1,61,1741,106881
12,1,62,1741,105572
12,1,63,1741,104700
12,2,0,1722,103355
12,2,1,1723,103538
12,2,2,1723,84128
12,2,3,1723,103098
12,2,4,1723,104258
12,2,5,1723,102437
12,2,6,1723,103041
12,2,7,1723,110803
12,2,8,1723,111785
12,2,9,1723,102533
12,2,10,1723,59118
12,2,11,1723,103742
12,2,12,1723,103577
12,2,13,1723,102064
12,2,14,1723,57104
12,2,15,1723,52300
12,2,16,1723,51333
12,2,17,1723,52219
12,2,18,1723,103291
12,2,19,1723,111645
12,2,20,1723,102735
12,2,21,1723,103500
12,2,22,1723,91443
12,2,23,1723,52283
12,2,24,1723,52257
12,2,25,1723,52315
12,2,26,1723,52300
12,2,27,1723,52282
12,2,28,1723,52275
12,2,29,1723,103721
12,2,30,1723,73792
12,2,31,1723,52291
12,2,32,1723,52171
12,2,33,1723,52338
12,2,34,1723,52179
12,2,35,1723,52263
12,2,36,1723,52199
12,2,37,1723,52235
12,2,38,1723,52291
12,2,39,1723,52291
12,2,40,1723,52229
12,2,41,1723,52180
12,2,42,1723,52178
12,2,43,1723,52312
12,2,44,1723,52281
12,2,45,1723,52404
12,2,46,1723,52207
12,2,47,1723,52194
12,2,48,1723,52282
12,2,49,1723,52205
12,2,50,1723,52302
12,2,51,1723,52144
12,2,52,1723,52322
12,2,53,1723,52262
12,2,54,1723,52313
12,2,55,1723,52287
12,2,56,1723,52171
12,2,57,1723,52263
12,2,58,1723,52347
12,2,59,1723,52201
12,2,60,1722,52276
12,2,61,1723,52431
12,2,62,1723,52230
12,2,63,1723,102409
12,3,0,1659,100334
12,3,1,1660,99430
12,3,2,1660,80658
12,3,3,1660,99136
12,3,4,1660,50470
12,3,5,1660,50309
12,3,6,1660,50400
12,3,7,1660,79453
12,3,8,1660,91908
12,3,9,1660,64904
12,3,10,1660,57287
12,3,11,1660,50296
12,3,12,1660,99785
12,3,13,1660,100163
12,3,14,1660,99189
12,3,15,1660,100397
12,3,16,1660,49438
12,3,17,1660,99133
12,3,18,1660,99668
12,3,19,1660,94753
12,3,20,1660,99749
12,3,21,1660,99659
12,3,22,1660,98214
12,3,23,1660,50316
12,3,24,1660,50292
12,3,25,1660,50576
12,3,26,1660,50520
12,3,27,1660,50435
12,3,28,1660,50250
12,3,29,1660,99862
12,3,30,1660,70608
12,3,31,1660,50418
12,3,32,1660,50400
12,3,33,1660,50366
12,3,34,1660,50423
12,3,35,1660,50352
12,3,36,1660,50337
12,3,37,1660,50456
12,3,38,1660,50361
12,3,39,1660,50392
12,3,40,1660,50363
12,3,41,1660,50285
12,3,42,1660,50407
12,3,43,1660,50332
12,3,44,1660,50324
12,3,45,1660,50427
12,3,46,1660,50336
12,3,47,1660,50325
12,3,48,1660,50334
12,3,49,1660,50385
12,3,50,1660,50305
12,3,51,1660,50315
12,3,52,1660,50297
12,3,53,1660,50353
12,3,54,1660,50392
12,3,55,1659,50250
12,3,56,1660,50355
12,3,57,1660,50346
12,3,58,1660,50415
12,3,59,1660,50357
12,3,60,1660,50464
12,3,61,1660,50438
12,3,62,1660,50418
12,3,63,1660,98377
12,4,0,1756,105404
12,4,1,1756,105365
12,4,2,1756,86051
12,4,3,1756,104983
12,4,4,1756,53266
12,4,5,1756,53270
12,4,6,1756,53069
12,4,7,1756,84446
12,4,8,1756,95868
12,4,9,1756,69282
12,4,10,1756,60104
12,4,11,1756,53250
12,4,12,1756,105339
12,4,13,1756,103902
12,4,14,1756,53338
12,4,15,1756,53136
12,4,16,1756,52322
12,4,17,1756,53165
12,4,18,1756,104831
12,4,19,1756,113663
12,4,20,1756,105289
12,4,21,1756,105300
12,4,22,1756,104773
12,4,23,1756,105996
12,4,24,1756,106123
12,4,25,1756,104611
12,4,26,1756,105803
12,4,27,1756,53236
12,4,28,1756,58660
12,4,29,1756,105336
12,4,30,1755,100875
12,4,31,1756,53259
12,4,32,1756,53221
12,4,33,1756,53096
12,4,34,1756,53252
12,4,35,1756,53315
12,4,36,1756,53228
12,4,37,1756,53249
12,4,38,1756,54006
12,4,39,1756,53309
12,4,40,1756,53244
12,4,41,1756,53199
12,4,42,1756,53402
12,4,43,1756,53095
12,4,44,1756,53112
12,4,45,1756,53145
12,4,46,1756,53300
12,4,47,1756,53216
12,4,48,1756,53108
12,4,49,1756,53237
12,4,50,1756,53256
12,4,51,1756,53432
12,4,52,1756,53341
12,4,53,1756,53302
12,4,54,1756,53195
12,4,55,1756,53208
12,4,56,1756,53436
12,4,57,1756,53455
12,4,58,1756,53098
12,4,59,1756,53140
12,4,60,1756,53188
12,4,61,1756,53171
12,4,62,1756,53359
12,4,63,1756,104816
12,5,0,1708,102669
12,5,1,1708,102696
12,5,2,1708,82952
12,5,3,1708,102091
12,5,4,1708,51998
12,5,5,1708,51948
12,5,6,1708,51884
12,5,7,1708,81848
12,5,8,1708,93034
12,5,9,1708,68666
12,5,10,1708,58387
12,5,11,1708,51985
12,5,12,1708,102470
12,5,13,1708,101515
12,5,14,1708,51782
12,5,15,1708,51876
12,5,16,1708,50907
12,5,17,1708,52085
12,5,18,1708,102329
12,5,19,1708,110706
12,5,20,1708,102594
12,5,21,1708,102532
12,5,22,1708,91090
12,5,23,1708,51824
12,5,24,1708,51839
12,5,25,1708,51910
12,5,26,1708,51867
12,5,27,1708,51700
12,5,28,1708,103013
12,5,29,1708,114189
12,5,30,1708,101492
12,5,31,1708,103601
12,5,32,1708,103564
12,5,33,1708,101561
12,5,34,1708,52234
12,5,35,1707,51800
12,5,36,1708,102849
12,5,37,1708,52093
12,5,38,1708,57535
12,5,39,1708,51816
12,5,40,1708,51898
12,5,41,1708,51786
12,5,42,1708,51802
12,5,43,1708,51857
12,5,44,1708,52049
12,5,45,1708,51808
12,5,46,1708,51858
12,5,47,1708,52138
12,5,48,1708,51919
12,5,49,1708,51890
12,5,50,1708,52645
12,5,51,1707,51942
12,5,52,1708,51835
12,5,53,1708,51917
12,5,54,1708,51930
12,5,55,1708,51844
12,5,56,1708,51790
12,5,57,1708,51852
12,5,58,1708,52068
12,5,59,1708,52000
12,5,60,1708,51907
12,5,61,1708,52102
12,5,62,1708,51801
12,5,63,1708,101451
12,6,0,1779,106770
12,6,1,1779,106831
12,6,2,1779,86597
12,6,3,1779,106201
12,6,4,1779,53986
12,6,5,1779,53848
12,6,6,1779,53863
12,6,7,1779,86435
12,6,8,1779,97231
12,6,9,1779,70456
12,6,10,1779,61076
12,6,11,1779,54031
12,6,12,1779,106848
12,6,13,1779,105422
12,6,14,1779,53798
12,6,15,1779,53922
12,6,16,1779,52925
12,6,17,1779,53890
12,6,18,1779,106462
12,6,19,1779,115546
12,6,20,1779,106694
12,6,21,1779,106909
12,6,22,1779,95004
12,6,23,1779,53822
12,6,24,1779,53784
12,6,25,1779,53867
12,6,26,1779,53948
12,6,27,1779,53786
12,6,28,1779,53870
12,6,29,1779,106852
12,6,30,1779,74083
12,6,31,1779,53881
12,6,32,1779,53783
12,6,33,1779,53883
12,6,34,1779,53888
12,6,35,1779,53779
12,6,36,1779,107011
12,6,37,1779,107163
12,6,38,1779,105902
12,6,39,1779,107557
12,6,40,1779,107122
12,6,41,1779,105157
12,6,42,1779,107274
12,6,43,1779,107564
12,6,44,1779,107797
12,6,45,1779,53905
12,6,46,1779,99369
12,6,47,1779,54348
12,6,48,1779,53847
12,6,49,1779,53856
12,6,50,1779,53888
12,6,51,1779,53962
12,6,52,1779,53874
12,6,53,1779,53821
12,6,54,1779,53857
12,6,55,1779,53939
12,6,56,1779,53825
12,6,57,1779,53882
12,6,58,1779,53883
12,6,59,1779,53949
12,6,60,1779,53896
12,6,61,1779,53922
12,6,62,1779,53851
12,6,63,1779,106302
12,7,0,1774,106580
12,7,1,1775,106432
12,7,2,1775,86323
12,7,3,1775,106002
12,7,4,1775,54059
12,7,5,1775,53942
12,7,6,1775,53843
12,7,7,1775,87340
12,7,8,1775,96140
12,7,9,1775,69947
12,7,10,1775,60392
12,7,11,1775,53940
12,7,12,1775,106571
12,7,13,1775,105056
12,7,14,1775,54016
12,7,15,1775,53831
12,7,16,1775,52994
12,7,17,1775,53952
12,7,18,1775,106495
12,7,19,1775,115004
12,7,20,1775,106434
12,7,21,1775,106644
12,7,22,1775,95118
12,7,23,1775,53970
12,7,24,1775,53941
12,7,25,1775,53842
12,7,26,1775,53895
12,7,27,1775,53822
12,7,28,1775,53857
12,7,29,1775,106535
12,7,30,1775,73825
12,7,31,1775,54233
12,7,32,1775,53785
12,7,33,1775,54224
12,7,34,1775,54119
12,7,35,1775,53905
12,7,36,1775,53947
12,7,37,1775,53927
12,7,38,1775,54050
12,7,39,1775,53831
12,7,40,1775,53867
12,7,41,1775,53910
12,7,42,1775,53874
12,7,43,1775,53892
12,7,44,1775,107289
12,7,45,1775,105801
12,7,46,1775,105850
12,7,47,1775,108188
12,7,48,1775,107037
12,7,49,1775,106467
12,7,50,1775,107316
12,7,51,1775,53834
12,7,52,1775,107002
12,7,53,1775,53907
12,7,54,1775,99044
12,7,55,1775,53970
12,7,56,1775,53990
12,7,57,1775,53867
12,7,58,1775,53823
12,7,59,1775,53958
12,7,60,1775,53902
12,7,61,1775,54621
12,7,62,1775,53909
12,7,63,1775,105994
12,8,0,1701,102106
12,8,1,1701,102191
12,8,2,1701,82748
12,8,3,1701,101732
12,8,4,1701,51573
12,8,5,1701,51674
12,8,6,1701,51631
12,8,7,1701,82846
12,8,8,1701,93486
12,8,9,1701,67556
12,8,10,1701,58352
12,8,11,1701,51495
12,8,12,1701,102326
12,8,13,1701,100888
12,8,14,1701,51520
12,8,15,1701,51639
12,8,16,1701,50897
12,8,17,1701,51623
12,8,18,1701,101939
12,8,19,1701,110189
12,8,20,1701,101986
12,8,21,1701,102161
12,8,22,1701,90823
12,8,23,1701,51542
12,8,24,1701,51559
12,8,25,1701,51593
12,8,26,1701,51487
12,8,27,1701,51572
12,8,28,1701,51661
12,8,29,1701,102237
12,8,30,1701,71962
12,8,31,1701,51537
12,8,32,1701,51591
12,8,33,1701,51588
12,8,34,1701,51649
12,8,35,1701,51582
12,8,36,1701,51548
12,8,37,1701,51620
12,8,38,1701,51514
12,8,39,1701,51468
12,8,40,1701,51507
12,8,41,1701,51516
12,8,42,1701,51626
12,8,43,1701,51606
12,8,44,1701,51607
12,8,45,1701,51598
12,8,46,1701,51439
12,8,47,1701,51589
12,8,48,1701,51649
12,8,49,1701,51472
12,8,50,1701,51627
12,8,51,1701,51555
12,8,52,1701,102443
12,8,53,1701,101551
12,8,54,1701,100949
12,8,55,1701,102598
12,8,56,1701,102541
12,8,57,1701,101915
12,8,58,1701,102622
12,8,59,1701,102756
12,8,60,1701,102205
12,8,61,1701,51587
12,8,62,1701,56594
12,8,63,1701,101810
13,0,0,1675,100431
13,0,1,1675,100521
13,0,2,1675,100618
13,0,3,1675,100610
13,0,4,1675,50776
13,0,5,1675,50780
13,0,6,1675,50823
13,0,7,1675,81104
13,0,8,1675,92114
13,0,9,1675,65361
13,0,10,1675,57657
13,0,11,1675,50876
13,0,12,1675,50714
13,0,13,1675,50687
13,0,14,1675,50779
13,0,15,1675,50751
13,0,16,1675,49936
13,0,17,1675,50702
13,0,18,1675,100488
13,0,19,1675,108729
13,0,20,1675,100599
13,0,21,1675,100630
13,0,22,1675,90516
13,0,23,1675,50684
13,0,24,1675,50808
13,0,25,1675,50753
13,0,26,1675,50688
13,0,27,1675,50801
13,0,28,1675,50719
13,0,29,1675,100568
13,0,30,1675,69131
13,0,31,1675,50760
13,0,32,1675,50817
13,0,33,1675,50849
13,0,34,1675,50962
13,0,35,1675,50769
13,0,36,1675,50787
13,0,37,1675,50827
13,0,38,1675,50986
