victim_set,victim_line_count,probe_set,count,sum_probe_time
39,8,58,3467,209506
39,8,59,3469,208840
39,8,60,3465,208165
39,8,61,3467,209598
39,8,62,3467,208728
39,8,63,3469,208651
40,0,0,3519,211845
40,0,1,3519,214875
40,0,2,3518,210938
40,0,3,3518,209754
40,0,4,3516,211307
40,0,5,3519,213677
40,0,6,3519,213317
40,0,7,3519,212410
40,0,8,3516,214282
40,0,9,3519,217741
40,0,10,3519,214647
40,0,11,3519,215781
40,0,12,3517,218042
40,0,13,3518,217375
40,0,14,3518,213387
40,0,15,3518,214862
40,0,16,3517,214300
40,0,17,3517,215767
40,0,18,3518,216521
40,0,19,3518,212697
40,0,20,3519,214611
40,0,21,3518,215426
40,0,22,3518,210942
40,0,23,3519,214758
40,0,24,3519,212698
40,0,25,3518,218854
40,0,26,3519,214651
40,0,27,3519,214020
40,0,28,3519,211808
40,0,29,3517,216041
40,0,30,3517,211053
40,0,31,3517,213479
40,0,32,3518,214273
40,0,33,3519,212472
40,0,34,3515,216278
40,0,35,3516,212547
40,0,36,3519,211818
40,0,37,3519,214732
40,0,38,3519,210648
40,0,39,3518,216247
40,0,40,3518,215073
40,0,41,3517,210777
40,0,42,3517,213021
40,0,43,3518,213504
40,0,44,3517,213169
40,0,45,3516,212121
40,0,46,3519,214030
40,0,47,3516,211401
40,0,48,3516,212271
40,0,49,3513,215068
40,0,50,3517,210647
40,0,51,3519,211330
40,0,52,3517,213911
40,0,53,3518,218269
40,0,54,3517,215253
40,0,55,3518,215478
40,0,56,3519,213205
40,0,57,3519,212243
40,0,58,3516,210632
40,0,59,3518,211545
40,0,60,3517,211535
40,0,61,3517,212739
40,0,62,3519,212370
40,0,63,3519,210481
40,1,0,3498,208220
40,1,1,3498,211181
40,1,2,3498,209017
40,1,3,3498,210100
40,1,4,3497,210276
40,1,5,3498,212091
40,1,6,3499,209239
40,1,7,3494,209199
40,1,8,3497,211387
40,1,9,3495,216171
40,1,10,3497,212024
40,1,11,3495,211808
40,1,12,3496,212677
40,1,13,3498,211962
40,1,14,3499,211707
40,1,15,3496,213339
40,1,16,3496,212801
40,1,17,3497,214148
40,1,18,3494,218113
40,1,19,3498,212009
40,1,20,3499,210937
40,1,21,3498,212943
40,1,22,3499,210007
40,1,23,3497,210499
40,1,24,3497,214076
40,1,25,3499,218656
40,1,26,3498,213346
40,1,27,3498,213420
40,1,28,3499,210804
40,1,29,3493,212626
40,1,30,3497,209421
40,1,31,3497,216930
40,1,32,3497,215936
40,1,33,3495,214370
40,1,34,3496,214448
40,1,35,3495,214215
40,1,36,3497,214098
40,1,37,3496,215704
40,1,38,3497,211051
40,1,39,3499,212412
40,1,40,3498,213297
40,1,41,3499,212345
40,1,42,3494,211922
40,1,43,3495,211798
40,1,44,3496,211916
40,1,45,3499,211232
40,1,46,3497,212392
40,1,47,3498,210742
40,1,48,3497,210826
40,1,49,3493,211118
40,1,50,3495,209634
40,1,51,3499,210596
40,1,52,3495,212358
40,1,53,3493,213803
40,1,54,3498,211603
40,1,55,3497,214851
40,1,56,3499,209354
40,1,57,3498,210915
40,1,58,3497,210462
40,1,59,3499,209550
40,1,60,3499,210473
40,1,61,3494,209977
40,1,62,3496,213457
40,1,63,3498,210428
40,2,0,3459,205240
40,2,1,3459,209264
40,2,2,3460,206281
40,2,3,3460,206081
40,2,4,3460,206991
40,2,5,3459,209167
40,2,6,3459,207087
40,2,7,3459,207397
40,2,8,3456,207406
40,2,9,3460,211736
40,2,10,3459,209134
40,2,11,3456,209445
40,2,12,3455,208300
40,2,13,3456,208638
40,2,14,3460,208425
40,2,15,3460,207442
40,2,16,3457,208552
40,2,17,3456,209075
40,2,18,3460,211000
40,2,19,3460,207236
40,2,20,3459,207825
40,2,21,3460,207840
40,2,22,3460,208379
40,2,23,3459,209640
40,2,24,3460,213229
40,2,25,3458,214646
40,2,26,3459,211518
40,2,27,3460,211362
40,2,28,3460,209018
40,2,29,3456,211709
40,2,30,3460,207924
40,2,31,3458,212652
40,2,32,3458,212406
40,2,33,3460,211129
40,2,34,3459,217202
40,2,35,3460,210558
40,2,36,3460,210602
40,2,37,3456,212971
40,2,38,3459,207945
40,2,39,3459,208706
40,2,40,3460,213017
40,2,41,3458,208418
40,2,42,3458,209424
40,2,43,3460,208453
40,2,44,3460,210913
40,2,45,3459,211126
40,2,46,3459,211821
40,2,47,3459,207715
40,2,48,3458,207249
40,2,49,3458,213496
40,2,50,3458,207349
40,2,51,3459,208564
40,2,52,3458,209760
40,2,53,3457,212603
40,2,54,3459,207930
40,2,55,3459,211933
40,2,56,3459,207223
40,2,57,3460,207529
40,2,58,3459,207257
40,2,59,3458,206784
40,2,60,3458,206498
40,2,61,3458,208235
40,2,62,3459,207028
40,2,63,3460,207682
40,3,0,3478,207019
40,3,1,3478,210213
40,3,2,3478,206849
40,3,3,3478,207248
40,3,4,3478,208447
40,3,5,3478,211133
40,3,6,3475,207958
40,3,7,3477,207496
40,3,8,3475,209381
40,3,9,3475,210117
40,3,10,3475,209184
40,3,11,3476,210076
40,3,12,3476,209582
40,3,13,3477,209493
40,3,14,3477,207991
40,3,15,3474,208328
40,3,16,3477,210001
40,3,17,3475,210111
40,3,18,3478,212399
40,3,19,3478,208791
40,3,20,3478,209372
40,3,21,3476,208580
40,3,22,3478,207363
40,3,23,3478,208247
40,3,24,3476,210009
40,3,25,3478,210837
40,3,26,3478,207410
40,3,27,3478,206955
40,3,28,3478,208047
40,3,29,3477,210941
40,3,30,3476,208674
40,3,31,3475,213549
40,3,32,3475,213636
40,3,33,3478,213004
40,3,34,3477,218334
40,3,35,3474,213541
40,3,36,3478,212703
40,3,37,3475,214853
40,3,38,3478,209345
40,3,39,3478,216067
40,3,40,3476,213889
40,3,41,3476,209869
40,3,42,3475,210161
40,3,43,3477,214090
40,3,44,3476,212029
40,3,45,3477,209545
40,3,46,3477,210316
40,3,47,3476,212309
40,3,48,3477,210675
40,3,49,3475,212320
40,3,50,3476,213307
40,3,51,3478,209995
40,3,52,3477,209576
40,3,53,3474,214346
40,3,54,3478,209085
40,3,55,3476,211632
40,3,56,3478,208473
40,3,57,3478,210566
40,3,58,3477,208956
40,3,59,3477,210684
40,3,60,3478,207455
40,3,61,3475,209780
40,3,62,3478,208394
40,3,63,3478,207753
40,4,0,3445,204921
40,4,1,3445,207348
40,4,2,3443,205002
40,4,3,3444,207168
40,4,4,3444,206487
40,4,5,3442,209673
40,4,6,3444,206577
40,4,7,3444,206352
40,4,8,3442,207809
40,4,9,3444,207979
40,4,10,3445,207591
40,4,11,3442,207406
40,4,12,3443,208919
40,4,13,3442,209178
40,4,14,3444,207216
40,4,15,3444,207983
40,4,16,3445,207660
40,4,17,3439,208473
40,4,18,3445,210319
40,4,19,3445,206345
40,4,20,3444,207206
40,4,21,3445,206617
40,4,22,3445,206081
40,4,23,3444,206326
40,4,24,3443,207119
40,4,25,3444,208321
40,4,26,3444,206783
40,4,27,3445,205696
40,4,28,3445,206016
40,4,29,3444,207250
40,4,30,3444,206062
40,4,31,3444,207612
40,4,32,3443,208175
40,4,33,3445,208438
40,4,34,3445,212611
40,4,35,3443,206858
40,4,36,3443,206713
40,4,37,3442,208294
40,4,38,3445,207492
40,4,39,3442,210542
40,4,40,3444,214939
40,4,41,3445,209306
40,4,42,3441,215346
40,4,43,3444,214648
40,4,44,3444,211315
40,4,45,3443,209131
40,4,46,3444,215318
40,4,47,3444,209453
40,4,48,3441,209592
40,4,49,3443,211509
40,4,50,3444,210756
40,4,51,3445,207686
40,4,52,3443,212363
40,4,53,3443,213611
40,4,54,3444,212565
40,4,55,3444,211076
40,4,56,3445,206603
40,4,57,3444,207614
40,4,58,3445,210228
40,4,59,3444,207563
40,4,60,3444,206588
40,4,61,3443,208800
40,4,62,3445,205667
40,4,63,3445,207305
40,5,0,3450,207533
40,5,1,3449,207665
40,5,2,3450,205204
40,5,3,3449,205390
40,5,4,3448,204966
40,5,5,3448,208160
40,5,6,3450,207088
40,5,7,3449,206489
40,5,8,3449,208573
40,5,9,3449,207093
40,5,10,3447,208015
40,5,11,3447,207773
40,5,12,3447,208160
40,5,13,3448,208530
40,5,14,3449,208270
40,5,15,3448,206953
40,5,16,3447,207353
40,5,17,3445,209751
40,5,18,3450,209995
40,5,19,3449,207135
40,5,20,3447,207562
40,5,21,3448,206557
40,5,22,3450,206003
40,5,23,3449,206717
40,5,24,3449,206392
40,5,25,3447,208204
40,5,26,3449,206524
40,5,27,3449,205904
40,5,28,3450,206201
40,5,29,3448,207833
40,5,30,3449,206357
40,5,31,3450,207866
40,5,32,3448,210155
40,5,33,3448,207131
40,5,34,3448,207973
40,5,35,3450,207803
40,5,36,3448,207724
40,5,37,3444,208528
40,5,38,3449,207516
40,5,39,3447,210184
40,5,40,3447,214455
40,5,41,3449,207461
40,5,42,3449,209566
40,5,43,3448,207186
40,5,44,3450,208462
40,5,45,3448,207159
40,5,46,3445,216874
40,5,47,3448,209705
40,5,48,3448,209699
40,5,49,3448,212320
40,5,50,3448,212028
40,5,51,3450,208300
40,5,52,3445,213293
40,5,53,3445,214972
40,5,54,3448,212298
40,5,55,3449,209999
40,5,56,3450,207976
40,5,57,3449,208220
40,5,58,3447,210254
40,5,59,3448,207819
40,5,60,3450,207080
40,5,61,3449,207939
40,5,62,3448,212050
40,5,63,3449,207913
40,6,0,3506,209084
40,6,1,3506,210700
40,6,2,3505,208806
40,6,3,3506,209911
40,6,4,3502,212029
40,6,5,3504,210002
40,6,6,3503,210115
40,6,7,3505,209604
40,6,8,3505,211836
40,6,9,3503,211380
40,6,10,3503,213284
40,6,11,3505,213139
40,6,12,3503,210080
40,6,13,3505,212372
40,6,14,3505,210198
40,6,15,3506,212313
40,6,16,3504,211566
40,6,17,3502,210785
40,6,18,3506,213067
40,6,19,3504,209446
40,6,20,3506,210180
40,6,21,3505,210448
40,6,22,3505,209351
40,6,23,3504,210175
40,6,24,3505,210107
40,6,25,3505,215975
40,6,26,3505,209710
40,6,27,3505,209417
40,6,28,3506,210290
40,6,29,3504,213045
40,6,30,3505,210157
40,6,31,3504,211529
40,6,32,3502,214453
40,6,33,3503,210908
40,6,34,3504,213539
40,6,35,3505,210851
40,6,36,3504,210254
40,6,37,3502,213215
40,6,38,3505,212033
40,6,39,3505,213405
40,6,40,3502,219173
40,6,41,3506,212870
40,6,42,3505,215075
40,6,43,3505,212304
40,6,44,3503,216111
40,6,45,3504,213219
40,6,46,3504,213030
40,6,47,3503,213889
40,6,48,3506,213225
40,6,49,3504,215112
40,6,50,3504,214155
40,6,51,3505,210787
40,6,52,3504,217344
40,6,53,3505,217913
40,6,54,3506,218801
40,6,55,3505,216693
40,6,56,3505,211705
40,6,57,3504,212345
40,6,58,3500,214262
40,6,59,3506,212083
40,6,60,3504,213489
40,6,61,3505,211417
40,6,62,3506,213117
40,6,63,3505,212104
40,7,0,3526,211427
40,7,1,3525,213299
40,7,2,3526,211145
40,7,3,3525,211689
40,7,4,3526,211396
40,7,5,3525,214167
40,7,6,3525,213798
40,7,7,3525,211551
40,7,8,3525,213820
40,7,9,3523,214194
40,7,10,3524,213634
40,7,11,3524,214098
40,7,12,3522,215711
40,7,13,3525,215144
40,7,14,3526,212076
40,7,15,3523,214332
40,7,16,3524,212956
40,7,17,3524,213380
40,7,18,3525,217044
40,7,19,3526,212802
40,7,20,3526,214295
40,7,21,3525,211537
40,7,22,3525,211907
40,7,23,3525,212488
40,7,24,3523,212343
40,7,25,3522,215002
40,7,26,3526,213702
40,7,27,3526,211032
40,7,28,3526,211971
40,7,29,3523,213593
40,7,30,3525,211127
40,7,31,3526,213138
40,7,32,3526,214862
40,7,33,3522,214933
40,7,34,3525,214679
40,7,35,3525,212513
40,7,36,3524,212938
40,7,37,3522,215901
40,7,38,3526,212423
40,7,39,3522,216791
40,7,40,3524,220088
40,7,41,3524,212674
40,7,42,3523,214971
40,7,43,3523,214269
40,7,44,3524,214901
40,7,45,3525,213115
40,7,46,3524,215858
40,7,47,3526,212946
40,7,48,3524,214189
40,7,49,3525,214463
40,7,50,3522,212906
40,7,51,3525,214478
40,7,52,3522,214576
40,7,53,3524,217112
40,7,54,3526,214531
40,7,55,3525,218294
40,7,56,3525,212787
40,7,57,3521,214025
40,7,58,3525,214019
40,7,59,3525,211648
40,7,60,3526,212379
40,7,61,3525,215624
40,7,62,3525,217854
40,7,63,3526,213694
40,8,0,3410,204566
40,8,1,3411,205681
40,8,2,3409,204153
40,8,3,3410,204193
40,8,4,3411,204886
40,8,5,3410,207461
40,8,6,3410,205560
40,8,7,3411,205102
40,8,8,3410,206555
40,8,9,3408,208768
40,8,10,3410,207915
40,8,11,3409,208028
40,8,12,3409,208432
40,8,13,3411,206912
40,8,14,3411,207104
40,8,15,3410,205855
40,8,16,3408,207575
40,8,17,3409,207348
40,8,18,3408,207368
40,8,19,3411,206421
40,8,20,3410,207375
40,8,21,3411,206041
40,8,22,3411,204714
40,8,23,3411,205286
40,8,24,3410,206192
40,8,25,3409,208216
40,8,26,3411,206376
40,8,27,3411,204995
40,8,28,3408,205287
40,8,29,3411,207735
40,8,30,3411,205915
40,8,31,3409,207269
40,8,32,3410,207082
40,8,33,3409,206481
40,8,34,3409,208624
40,8,35,3407,206241
40,8,36,3410,206270
40,8,37,3410,208237
40,8,38,3408,205205
40,8,39,3409,210557
40,8,40,3409,212287
40,8,41,3410,205972
40,8,42,3411,209426
40,8,43,3409,207573
40,8,44,3411,206460
40,8,45,3410,206418
40,8,46,3408,208405
40,8,47,3408,206663
40,8,48,3410,205379
40,8,49,3409,208788
40,8,50,3410,206203
40,8,51,3410,206240
40,8,52,3409,208332
40,8,53,3409,207955
40,8,54,3411,207363
40,8,55,3409,208116
40,8,56,3410,205599
40,8,57,3411,206604
40,8,58,3410,206276
40,8,59,3411,205413
40,8,60,3410,205967
40,8,61,3410,207199
40,8,62,3411,205113
40,8,63,3411,204702
41,0,0,3539,210681
41,0,1,3538,212383
41,0,2,3539,211496
41,0,3,3539,211434
41,0,4,3537,211666
41,0,5,3538,214609
41,0,6,3539,211753
41,0,7,3538,211184
41,0,8,3535,212916
41,0,9,3538,215818
41,0,10,3536,214878
41,0,11,3537,213060
41,0,12,3538,214046
41,0,13,3538,213122
41,0,14,3538,213357
41,0,15,3537,212812
41,0,16,3537,213600
41,0,17,3537,213039
41,0,18,3538,216092
41,0,19,3539,213740
41,0,20,3537,213156
41,0,21,3537,213141
41,0,22,3539,212215
41,0,23,3537,212890
41,0,24,3536,212890
41,0,25,3539,214878
41,0,26,3537,213199
41,0,27,3538,212174
41,0,28,3537,211707
41,0,29,3537,214608
41,0,30,3538,211475
41,0,31,3534,213973
41,0,32,3538,214328
41,0,33,3536,212869
41,0,34,3539,215920
41,0,35,3537,212277
41,0,36,3536,213063
41,0,37,3535,214696
41,0,38,3538,213051
41,0,39,3537,216377
41,0,40,3537,216536
41,0,41,3536,212004
41,0,42,3537,214625
41,0,43,3538,213637
41,0,44,3537,213502
41,0,45,3536,213415
41,0,46,3538,215055
41,0,47,3537,212461
41,0,48,3539,214002
41,0,49,3537,214548
41,0,50,3536,213290
41,0,51,3538,212997
41,0,52,3537,214563
41,0,53,3538,217527
41,0,54,3539,213363
41,0,55,3539,215737
41,0,56,3539,211568
41,0,57,3538,212106
41,0,58,3537,212590
41,0,59,3539,212037
41,0,60,3538,211888
41,0,61,3538,214464
41,0,62,3536,213816
41,0,63,3538,212030
41,1,0,3371,201272
41,1,1,3372,202699
41,1,2,3371,201374
41,1,3,3370,201471
41,1,4,3372,201752
41,1,5,3371,203873
41,1,6,3372,202285
41,1,7,3372,203382
41,1,8,3371,203577
41,1,9,3371,204915
41,1,10,3371,204050
41,1,11,3368,203632
41,1,12,3369,203457
41,1,13,3372,205109
41,1,14,3372,203358
41,1,15,3370,202709
41,1,16,3370,203819
41,1,17,3369,202477
41,1,18,3370,204982
41,1,19,3372,202692
41,1,20,3371,202467
41,1,21,3372,202367
41,1,22,3372,202602
41,1,23,3370,202550
41,1,24,3371,204262
41,1,25,3370,205173
41,1,26,3372,202350
41,1,27,3372,201841
41,1,28,3372,202114
41,1,29,3368,204330
41,1,30,3372,202445
41,1,31,3371,204343
41,1,32,3367,204169
41,1,33,3371,203688
41,1,34,3370,204960
41,1,35,3372,203553
41,1,36,3370,202295
41,1,37,3369,204670
41,1,38,3372,203726
41,1,39,3372,205123
41,1,40,3367,204892
41,1,41,3370,202924
41,1,42,3371,208358
41,1,43,3369,204490
41,1,44,3370,204987
41,1,45,3371,204916
41,1,46,3372,204095
41,1,47,3371,203181
41,1,48,3370,203009
41,1,49,3371,205984
41,1,50,3371,202778
41,1,51,3371,203079
41,1,52,3369,204169
41,1,53,3371,206305
41,1,54,3369,203458
41,1,55,3369,204134
41,1,56,3370,202094
41,1,57,3372,203269
41,1,58,3372,203568
41,1,59,3372,202429
41,1,60,3372,202226
41,1,61,3371,204508
41,1,62,3371,202312
41,1,63,3372,202381
41,2,0,3394,201632
41,2,1,3393,203334
41,2,2,3393,202856
41,2,3,3394,201937
41,2,4,3392,202309
41,2,5,3392,203826
41,2,6,3394,203250
41,2,7,3394,202257
41,2,8,3391,204675
41,2,9,3391,204154
41,2,10,3391,204434
41,2,11,3393,204952
41,2,12,3393,206144
41,2,13,3393,206352
41,2,14,3392,203909
41,2,15,3393,205991
41,2,16,3393,204558
41,2,17,3392,206375
41,2,18,3393,207029
41,2,19,3393,203615
41,2,20,3392,203690
41,2,21,3394,203446
41,2,22,3394,202834
41,2,23,3392,202848
41,2,24,3393,204189
41,2,25,3392,206996
41,2,26,3392,202799
41,2,27,3393,202676
41,2,28,3391,202958
41,2,29,3392,203756
41,2,30,3393,203448
41,2,31,3393,207320
41,2,32,3390,204192
41,2,33,3393,204922
41,2,34,3391,206080
41,2,35,3392,205264
41,2,36,3393,205683
41,2,37,3393,206446
41,2,38,3394,203652
41,2,39,3391,206427
41,2,40,3392,208330
41,2,41,3392,203523
41,2,42,3393,205976
41,2,43,3393,205354
41,2,44,3392,204243
41,2,45,3394,205146
41,2,46,3394,206316
41,2,47,3392,205947
41,2,48,3393,203567
41,2,49,3392,205804
41,2,50,3394,206344
41,2,51,3392,204262
41,2,52,3394,205229
41,2,53,3389,208254
41,2,54,3393,204809
41,2,55,3394,207064
41,2,56,3394,203489
41,2,57,3394,204217
41,2,58,3394,203578
41,2,59,3394,203665
41,2,60,3393,203561
41,2,61,3394,205881
41,2,62,3394,203576
41,2,63,3394,202332
41,3,0,3506,208293
41,3,1,3506,210393
41,3,2,3506,209073
41,3,3,3504,210204
41,3,4,3503,209199
41,3,5,3503,212016
41,3,6,3504,209060
41,3,7,3506,209209
41,3,8,3503,211981
41,3,9,3505,211455
41,3,10,3504,210735
41,3,11,3505,212962
41,3,12,3504,211950
41,3,13,3503,212057
41,3,14,3503,209932
41,3,15,3504,211673
41,3,16,3504,210730
41,3,17,3506,211770
41,3,18,3506,214317
41,3,19,3505,209303
41,3,20,3506,211573
41,3,21,3506,210134
41,3,22,3506,209339
41,3,23,3506,209447
41,3,24,3504,211187
41,3,25,3504,211963
41,3,26,3504,208789
41,3,27,3505,209897
41,3,28,3506,209618
41,3,29,3505,212669
41,3,30,3505,209618
41,3,31,3505,210761
41,3,32,3502,211985
41,3,33,3504,210662
41,3,34,3505,212433
41,3,35,3504,209557
41,3,36,3506,210113
41,3,37,3504,210667
41,3,38,3506,210425
41,3,39,3504,214469
41,3,40,3504,214850
41,3,41,3504,209292
41,3,42,3505,213191
41,3,43,3505,211444
41,3,44,3504,211899
41,3,45,3505,211698
41,3,46,3504,211624
41,3,47,3506,209879
41,3,48,3506,211320
41,3,49,3505,211756
41,3,50,3504,209805
41,3,51,3506,211198
41,3,52,3504,212280
41,3,53,3506,213548
41,3,54,3506,210684
41,3,55,3506,212414
41,3,56,3505,209543
41,3,57,3505,210102
41,3,58,3505,209807
41,3,59,3505,210283
41,3,60,3505,209628
41,3,61,3505,211640
41,3,62,3505,209945
41,3,63,3505,209685
41,4,0,3440,204959
41,4,1,3439,207234
41,4,2,3440,205462
41,4,3,3440,204937
41,4,4,3437,205440
41,4,5,3439,207693
41,4,6,3440,206080
41,4,7,3440,206623
41,4,8,3438,209215
41,4,9,3438,207208
41,4,10,3437,206559
41,4,11,3438,207186
41,4,12,3439,208241
41,4,13,3439,208616
41,4,14,3439,206236
41,4,15,3439,206930
41,4,16,3436,208210
41,4,17,3437,207699
41,4,18,3434,209888
41,4,19,3437,207093
41,4,20,3439,207282
41,4,21,3439,205777
41,4,22,3440,205948
41,4,23,3440,206748
41,4,24,3439,207478
41,4,25,3440,208603
41,4,26,3438,206014
41,4,27,3440,205458
41,4,28,3440,206073
41,4,29,3440,208705
41,4,30,3440,205759
41,4,31,3440,207300
41,4,32,3438,207810
41,4,33,3439,206949
41,4,34,3439,207297
41,4,35,3440,205952
41,4,36,3437,207110
41,4,37,3437,209125
41,4,38,3438,206997
41,4,39,3438,209076
41,4,40,3440,216366
41,4,41,3440,206028
41,4,42,3438,208668
41,4,43,3438,208858
41,4,44,3440,207490
41,4,45,3440,207521
41,4,46,3439,208643
41,4,47,3437,207580
41,4,48,3439,207341
41,4,49,3435,208196
41,4,50,3438,207934
41,4,51,3440,207984
41,4,52,3439,209216
41,4,53,3438,210388
41,4,54,3438,208780
41,4,55,3438,207374
41,4,56,3438,205710
41,4,57,3439,208154
41,4,58,3438,207284
41,4,59,3440,205735
41,4,60,3439,206794
41,4,61,3437,207170
41,4,62,3440,206374
41,4,63,3440,205554
41,5,0,3532,210467
41,5,1,3533,211488
41,5,2,3531,210210
41,5,3,3531,209924
41,5,4,3531,211607
41,5,5,3531,212028
41,5,6,3531,212315
41,5,7,3533,210998
41,5,8,3531,214383
41,5,9,3529,211858
41,5,10,3532,213552
41,5,11,3531,212613
41,5,12,3533,213907
41,5,13,3526,213363
41,5,14,3532,211710
41,5,15,3527,212591
41,5,16,3528,212721
41,5,17,3533,213381
41,5,18,3529,213264
41,5,19,3531,212344
41,5,20,3532,212335
41,5,21,3532,212166
41,5,22,3532,210635
41,5,23,3532,211689
41,5,24,3530,212068
41,5,25,3532,215305
41,5,26,3533,211030
41,5,27,3533,210675
41,5,28,3533,210779
41,5,29,3529,213839
41,5,30,3532,211656
41,5,31,3530,212474
41,5,32,3531,214978
41,5,33,3532,212175
41,5,34,3529,213459
41,5,35,3532,211599
41,5,36,3531,211531
41,5,37,3530,214465
41,5,38,3533,212374
41,5,39,3532,214633
41,5,40,3531,220537
41,5,41,3529,211698
41,5,42,3530,215547
41,5,43,3533,212996
41,5,44,3530,214202
41,5,45,3531,212542
41,5,46,3530,214478
41,5,47,3533,213160
41,5,48,3531,212768
41,5,49,3529,213546
41,5,50,3531,212416
41,5,51,3533,211931
41,5,52,3531,214777
41,5,53,3532,217552
41,5,54,3532,212661
41,5,55,3532,213756
41,5,56,3533,211268
41,5,57,3532,211673
41,5,58,3532,211669
41,5,59,3531,211125
41,5,60,3533,213067
41,5,61,3530,213207
41,5,62,3533,212916
41,5,63,3532,211044
41,6,0,3366,201785
41,6,1,3366,202279
41,6,2,3367,200726
41,6,3,3366,200513
41,6,4,3367,201297
41,6,5,3366,204189
41,6,6,3365,204255
41,6,7,3367,201452
41,6,8,3365,202954
41,6,9,3366,203205
41,6,10,3364,203489
41,6,11,3366,203437
41,6,12,3365,204600
41,6,13,3367,204049
41,6,14,3366,202414
41,6,15,3366,202333
41,6,16,3367,203578
41,6,17,3362,203790
41,6,18,3364,206417
41,6,19,3367,202690
41,6,20,3366,203300
41,6,21,3366,202693
41,6,22,3366,201296
41,6,23,3366,202202
41,6,24,3365,204035
41,6,25,3367,205040
41,6,26,3367,203238
41,6,27,3366,200669
41,6,28,3366,202001
41,6,29,3367,203163
41,6,30,3366,201580
41,6,31,3364,203033
41,6,32,3364,204143
41,6,33,3367,205260
41,6,34,3364,204253
41,6,35,3367,202155
41,6,36,3367,202281
41,6,37,3364,204085
41,6,38,3366,201911
41,6,39,3366,204503
41,6,40,3364,211435
41,6,41,3363,202196
41,6,42,3364,204564
41,6,43,3364,203940
41,6,44,3364,203422
41,6,45,3364,203779
41,6,46,3365,205354
41,6,47,3365,202272
41,6,48,3365,204880
41,6,49,3367,205510
41,6,50,3361,203075
41,6,51,3366,202898
41,6,52,3366,203899
41,6,53,3365,205383
41,6,54,3367,204380
41,6,55,3365,204970
41,6,56,3367,201782
41,6,57,3365,202526
41,6,58,3365,203336
41,6,59,3367,201924
41,6,60,3366,202661
41,6,61,3367,204265
41,6,62,3367,201521
41,6,63,3366,201241
41,7,0,3400,204093
41,7,1,3399,204886
41,7,2,3398,202951
41,7,3,3399,203014
41,7,4,3400,204381
41,7,5,3399,204163
41,7,6,3400,204330
41,7,7,3399,203375
41,7,8,3397,205289
41,7,9,3397,206980
41,7,10,3399,205684
41,7,11,3399,206709
41,7,12,3398,205616
41,7,13,3397,207534
41,7,14,3396,205099
41,7,15,3398,206407
41,7,16,3400,205248
41,7,17,3398,206722
41,7,18,3397,208994
41,7,19,3400,203970
41,7,20,3397,204843
41,7,21,3400,204015
41,7,22,3399,203976
41,7,23,3400,205277
41,7,24,3399,204633
41,7,25,3398,207906
41,7,26,3398,204097
41,7,27,3400,203846
41,7,28,3399,204571
41,7,29,3398,205149
41,7,30,3399,204099
41,7,31,3399,204805
41,7,32,3399,206244
41,7,33,3400,205918
41,7,34,3395,207870
41,7,35,3399,204400
41,7,36,3398,205056
41,7,37,3399,206527
41,7,38,3399,204426
41,7,39,3400,207577
41,7,40,3398,212519
41,7,41,3398,204124
41,7,42,3399,208631
41,7,43,3398,205617
41,7,44,3399,205689
41,7,45,3396,205784
41,7,46,3399,207055
41,7,47,3400,206356
41,7,48,3398,205651
41,7,49,3396,207723
41,7,50,3397,204773
41,7,51,3398,204991
41,7,52,3393,207195
41,7,53,3397,208793
41,7,54,3400,206015
41,7,55,3398,207383
41,7,56,3398,204635
41,7,57,3399,205510
41,7,58,3398,204642
41,7,59,3399,204995
41,7,60,3399,204509
41,7,61,3399,205239
41,7,62,3400,204527
41,7,63,3399,202896
41,8,0,3469,207328
41,8,1,3469,210262
41,8,2,3469,207805
41,8,3,3469,207712
41,8,4,3469,208744
41,8,5,3466,210279
41,8,6,3468,208807
41,8,7,3468,208567
41,8,8,3467,210152
41,8,9,3466,210157
41,8,10,3467,210921
41,8,11,3467,211114
41,8,12,3467,210953
41,8,13,3467,210721
41,8,14,3467,209987
41,8,15,3466,209715
41,8,16,3469,210424
41,8,17,3466,210563
41,8,18,3469,214375
41,8,19,3467,209744
41,8,20,3469,208570
41,8,21,3468,208429
41,8,22,3468,209286
41,8,23,3467,209585
41,8,24,3467,209807
41,8,25,3465,211182
41,8,26,3469,209355
41,8,27,3469,208957
41,8,28,3468,209014
41,8,29,3465,212189
41,8,30,3467,208901
41,8,31,3465,211213
41,8,32,3461,210533
41,8,33,3466,209843
41,8,34,3465,211581
41,8,35,3465,210081
41,8,36,3465,210145
41,8,37,3468,212184
41,8,38,3467,209505
41,8,39,3467,211885
41,8,40,3466,216546
41,8,41,3463,210042
41,8,42,3469,211884
41,8,43,3465,210843
41,8,44,3468,211504
41,8,45,3467,209599
41,8,46,3469,211400
41,8,47,3467,209850
41,8,48,3465,209372
41,8,49,3466,210668
41,8,50,3469,208834
41,8,51,3467,208691
41,8,52,3465,209827
41,8,53,3469,212132
41,8,54,3469,209433
41,8,55,3469,213031
41,8,56,3468,208546
41,8,57,3467,209465
41,8,58,3468,209249
41,8,59,3468,208737
41,8,60,3468,207975
41,8,61,3468,210297
41,8,62,3468,210161
41,8,63,3468,208959
42,0,0,3338,198694
42,0,1,3337,200687
42,0,2,3338,199077
42,0,3,3338,198987
42,0,4,3337,199437
42,0,5,3336,201718
