victim_set,victim_line,probe_set,count,sum_probe_time
35,1,62,1225,274162
35,1,63,1225,257506
35,2,0,1206,245800
35,2,1,1206,250376
35,2,2,1206,248684
35,2,3,1206,218740
35,2,4,1206,218694
35,2,5,1206,215308
35,2,6,1206,215434
35,2,7,1205,215068
35,2,8,1206,216852
35,2,9,1206,246376
35,2,10,1206,164270
35,2,11,1206,249386
35,2,12,1206,251030
35,2,13,1206,249060
35,2,14,1206,249130
35,2,15,1206,249428
35,2,16,1206,248718
35,2,17,1206,156600
35,2,18,1206,156280
35,2,19,1206,169850
35,2,20,1206,155878
35,2,21,1206,156362
35,2,22,1206,156490
35,2,23,1206,156364
35,2,24,1206,156440
35,2,25,1206,156206
35,2,26,1206,248378
35,2,27,1206,247762
35,2,28,1205,155748
35,2,29,1206,248408
35,2,30,1206,173716
35,2,31,1206,156268
35,2,32,1206,156638
35,2,33,1206,155536
35,2,34,1206,156286
35,2,35,1205,246950
35,2,36,1206,179160
35,2,37,1206,156790
35,2,38,1206,155980
35,2,39,1205,156274
35,2,40,1206,156290
35,2,41,1206,156550
35,2,42,1206,159104
35,2,43,1206,155808
35,2,44,1206,156596
35,2,45,1206,156410
35,2,46,1206,248394
35,2,47,1206,155502
35,2,48,1206,159500
35,2,49,1206,158310
35,2,50,1206,155956
35,2,51,1206,155682
35,2,52,1206,156026
35,2,53,1206,155930
35,2,54,1206,156258
35,2,55,1206,156304
35,2,56,1206,155378
35,2,57,1206,155704
35,2,58,1206,155994
35,2,59,1206,155962
35,2,60,1206,155556
35,2,61,1206,160360
35,2,62,1205,269302
35,2,63,1206,253286
35,3,0,1207,245540
35,3,1,1207,248450
35,3,2,1207,248374
35,3,3,1206,217850
35,3,4,1207,217766
35,3,5,1207,215686
35,3,6,1207,215606
35,3,7,1207,215406
35,3,8,1207,216692
35,3,9,1206,165354
35,3,10,1207,164692
35,3,11,1207,155546
35,3,12,1207,155228
35,3,13,1207,155660
35,3,14,1207,155454
35,3,15,1207,155510
35,3,16,1207,248204
35,3,17,1207,244828
35,3,18,1207,248902
35,3,19,1207,248696
35,3,20,1207,249208
35,3,21,1207,248986
35,3,22,1207,249224
35,3,23,1207,249278
35,3,24,1207,248186
35,3,25,1206,183152
35,3,26,1207,248050
35,3,27,1207,247394
35,3,28,1207,155268
35,3,29,1207,248408
35,3,30,1207,155858
35,3,31,1207,155668
35,3,32,1207,155620
35,3,33,1207,155464
35,3,34,1207,155724
35,3,35,1207,247206
35,3,36,1207,181570
35,3,37,1207,155610
35,3,38,1207,155320
35,3,39,1207,155990
35,3,40,1207,155780
35,3,41,1207,155762
35,3,42,1207,158156
35,3,43,1207,155834
35,3,44,1207,155612
35,3,45,1207,155538
35,3,46,1207,248438
35,3,47,1206,154896
35,3,48,1207,159604
35,3,49,1207,155576
35,3,50,1207,156114
35,3,51,1207,155398
35,3,52,1207,155700
35,3,53,1207,156060
35,3,54,1207,155582
35,3,55,1207,155700
35,3,56,1207,155278
35,3,57,1207,155362
35,3,58,1207,155840
35,3,59,1207,155780
35,3,60,1207,155680
35,3,61,1207,159214
35,3,62,1207,269644
35,3,63,1207,252472
35,4,0,1182,240970
35,4,1,1181,245026
35,4,2,1182,248064
35,4,3,1181,226220
35,4,4,1182,212332
35,4,5,1182,210418
35,4,6,1182,210456
35,4,7,1182,209850
35,4,8,1181,211364
35,4,9,1182,162444
35,4,10,1182,162812
35,4,11,1182,152312
35,4,12,1182,152154
35,4,13,1182,152344
35,4,14,1182,152392
35,4,15,1182,152382
35,4,16,1182,242970
35,4,17,1182,152830
35,4,18,1182,152348
35,4,19,1182,155966
35,4,20,1181,152096
35,4,21,1182,152840
35,4,22,1182,153064
35,4,23,1182,152318
35,4,24,1182,152560
35,4,25,1182,243456
35,4,26,1182,249400
35,4,27,1182,244084
35,4,28,1182,245832
35,4,29,1182,244206
35,4,30,1182,243932
35,4,31,1182,244106
35,4,32,1182,152386
35,4,33,1182,152242
35,4,34,1182,152670
35,4,35,1182,241796
35,4,36,1181,179290
35,4,37,1182,152174
35,4,38,1182,152162
35,4,39,1182,152800
35,4,40,1182,152186
35,4,41,1182,152660
35,4,42,1182,154570
35,4,43,1182,152242
35,4,44,1182,152890
35,4,45,1182,152700
35,4,46,1182,243556
35,4,47,1182,152166
35,4,48,1182,155682
35,4,49,1182,152876
35,4,50,1182,152210
35,4,51,1182,152412
35,4,52,1182,152534
35,4,53,1182,153018
35,4,54,1181,152596
35,4,55,1182,152702
35,4,56,1182,152246
35,4,57,1182,152034
35,4,58,1182,152708
35,4,59,1182,152162
35,4,60,1182,151964
35,4,61,1182,155552
35,4,62,1182,264378
35,4,63,1182,247974
35,5,0,1203,245348
35,5,1,1203,249086
35,5,2,1203,248518
35,5,3,1203,218392
35,5,4,1203,218386
35,5,5,1203,214646
35,5,6,1203,214698
35,5,7,1203,213888
35,5,8,1203,213472
35,5,9,1202,167004
35,5,10,1203,164562
35,5,11,1203,155512
35,5,12,1203,155662
35,5,13,1203,155774
35,5,14,1203,155298
35,5,15,1203,155872
35,5,16,1203,247642
35,5,17,1203,155760
35,5,18,1203,155374
35,5,19,1203,159706
35,5,20,1203,156038
35,5,21,1203,155884
35,5,22,1203,155910
35,5,23,1203,155178
35,5,24,1203,155680
35,5,25,1203,157048
35,5,26,1203,252310
35,5,27,1203,247070
35,5,28,1203,155454
35,5,29,1202,247440
35,5,30,1203,156058
35,5,31,1202,155356
35,5,32,1203,155174
35,5,33,1201,243198
35,5,34,1202,248250
35,5,35,1203,248562
35,5,36,1202,248366
35,5,37,1203,248552
35,5,38,1203,252994
35,5,39,1203,249812
35,5,40,1203,248684
35,5,41,1203,155648
35,5,42,1203,158334
35,5,43,1202,230088
35,5,44,1203,155854
35,5,45,1203,155834
35,5,46,1203,247732
35,5,47,1203,155274
35,5,48,1203,200978
35,5,49,1203,155894
35,5,50,1203,155644
35,5,51,1203,155010
35,5,52,1203,156000
35,5,53,1203,156318
35,5,54,1202,202202
35,5,55,1202,155716
35,5,56,1202,155178
35,5,57,1203,155260
35,5,58,1203,155944
35,5,59,1203,155338
35,5,60,1202,155542
35,5,61,1203,158900
35,5,62,1203,272768
35,5,63,1203,252084
35,6,0,1253,254576
35,6,1,1255,258944
35,6,2,1256,258298
35,6,3,1256,225794
35,6,4,1256,225814
35,6,5,1256,221600
35,6,6,1256,221692
35,6,7,1256,223114
35,6,8,1256,222924
35,6,9,1256,173514
35,6,10,1256,171882
35,6,11,1256,161682
35,6,12,1256,161338
35,6,13,1256,161826
35,6,14,1256,161348
35,6,15,1256,162080
35,6,16,1255,258276
35,6,17,1256,162082
35,6,18,1256,161358
35,6,19,1255,211170
35,6,20,1256,161518
35,6,21,1256,161858
35,6,22,1256,163094
35,6,23,1256,161454
35,6,24,1256,161964
35,6,25,1256,162214
35,6,26,1256,258442
35,6,27,1256,257636
35,6,28,1256,161624
35,6,29,1256,258080
35,6,30,1256,161980
35,6,31,1256,161740
35,6,32,1256,161414
35,6,33,1256,161362
35,6,34,1256,161858
35,6,35,1256,256746
35,6,36,1256,190840
35,6,37,1256,161698
35,6,38,1256,161830
35,6,39,1256,162468
35,6,40,1256,161828
35,6,41,1256,263590
35,6,42,1256,258902
35,6,43,1256,258676
35,6,44,1256,259396
35,6,45,1256,161988
35,6,46,1256,259762
35,6,47,1256,161710
35,6,48,1256,258932
35,6,49,1256,161972
35,6,50,1256,161828
35,6,51,1256,161632
35,6,52,1256,161812
35,6,53,1256,162842
35,6,54,1256,162350
35,6,55,1256,162122
35,6,56,1256,161708
35,6,57,1256,161348
35,6,58,1256,162078
35,6,59,1256,161400
35,6,60,1256,161194
35,6,61,1256,165682
35,6,62,1256,280126
35,6,63,1256,263292
35,7,0,1207,247786
35,7,1,1207,248538
35,7,2,1207,248454
35,7,3,1207,232530
35,7,4,1207,221676
35,7,5,1207,218026
35,7,6,1207,218088
35,7,7,1207,216574
35,7,8,1207,217592
35,7,9,1207,165942
35,7,10,1207,165086
35,7,11,1207,155568
35,7,12,1207,155244
35,7,13,1206,155358
35,7,14,1207,155392
35,7,15,1207,155478
35,7,16,1207,248316
35,7,17,1207,156538
35,7,18,1206,155938
35,7,19,1207,158524
35,7,20,1207,155980
35,7,21,1207,155682
35,7,22,1207,158044
35,7,23,1207,157448
35,7,24,1207,155998
35,7,25,1207,155658
35,7,26,1206,252840
35,7,27,1207,247406
35,7,28,1207,155956
35,7,29,1207,253712
35,7,30,1207,155372
35,7,31,1207,156064
35,7,32,1207,155638
35,7,33,1207,155432
35,7,34,1205,155456
35,7,35,1207,247130
35,7,36,1207,183204
35,7,37,1207,155672
35,7,38,1207,155446
35,7,39,1207,155834
35,7,40,1207,155764
35,7,41,1207,155770
35,7,42,1207,157770
35,7,43,1207,155420
35,7,44,1207,156508
35,7,45,1207,155788
35,7,46,1207,248272
35,7,47,1207,155424
35,7,48,1207,159378
35,7,49,1207,245100
35,7,50,1207,248988
35,7,51,1207,249060
35,7,52,1207,250538
35,7,53,1207,249262
35,7,54,1207,249100
35,7,55,1207,249018
35,7,56,1207,249222
35,7,57,1207,155238
35,7,58,1207,156174
35,7,59,1207,155506
35,7,60,1207,155322
35,7,61,1207,159594
35,7,62,1207,273572
35,7,63,1207,252918
35,8,0,1260,260118
35,8,1,1260,260190
35,8,2,1260,260428
35,8,3,1260,241280
35,8,4,1260,228956
35,8,5,1260,227438
35,8,6,1260,227256
35,8,7,1260,227076
35,8,8,1260,226494
35,8,9,1260,173142
35,8,10,1260,172152
35,8,11,1259,162640
35,8,12,1260,162878
35,8,13,1260,163220
35,8,14,1260,163420
35,8,15,1260,163432
35,8,16,1260,259732
35,8,17,1260,163516
35,8,18,1260,163092
35,8,19,1260,167296
35,8,20,1260,163118
35,8,21,1260,163258
35,8,22,1260,168158
35,8,23,1260,162730
35,8,24,1260,164428
35,8,25,1260,163392
35,8,26,1260,264754
35,8,27,1260,259058
35,8,28,1260,162926
35,8,29,1260,260142
35,8,30,1260,163666
35,8,31,1260,163118
35,8,32,1260,163002
35,8,33,1260,163058
35,8,34,1260,163132
35,8,35,1260,258380
35,8,36,1260,191146
35,8,37,1260,163576
35,8,38,1260,162784
35,8,39,1260,163850
35,8,40,1260,163302
35,8,41,1260,163314
35,8,42,1260,166244
35,8,43,1260,163134
35,8,44,1260,163470
35,8,45,1259,163616
35,8,46,1260,260364
35,8,47,1260,162566
35,8,48,1260,168834
35,8,49,1260,163380
35,8,50,1260,163414
35,8,51,1259,162308
35,8,52,1260,163292
35,8,53,1260,167470
35,8,54,1260,163510
35,8,55,1259,163376
35,8,56,1260,163430
35,8,57,1260,256120
35,8,58,1260,260718
35,8,59,1260,260444
35,8,60,1260,260908
35,8,61,1259,260480
35,8,62,1260,282878
35,8,63,1260,266024
35,9,0,1215,247194
35,9,1,1215,252698
35,9,2,1214,256446
35,9,3,1215,251354
35,9,4,1215,251336
35,9,5,1215,251206
35,9,6,1215,251562
35,9,7,1215,251868
35,9,8,1215,251372
35,9,9,1215,167554
35,9,10,1215,166814
35,9,11,1215,156428
35,9,12,1215,156652
35,9,13,1215,156894
35,9,14,1215,156470
35,9,15,1215,157134
35,9,16,1215,250314
35,9,17,1215,157130
35,9,18,1215,156676
35,9,19,1215,156712
35,9,20,1215,156568
35,9,21,1215,156944
35,9,22,1215,160652
35,9,23,1215,159906
35,9,24,1215,156994
35,9,25,1215,156992
35,9,26,1215,255738
35,9,27,1215,249900
35,9,28,1215,156836
35,9,29,1214,250118
35,9,30,1215,156934
35,9,31,1215,157096
35,9,32,1215,157046
35,9,33,1215,156682
35,9,34,1215,156842
35,9,35,1215,248788
35,9,36,1215,183502
35,9,37,1215,156904
35,9,38,1215,157394
35,9,39,1215,157180
35,9,40,1215,156710
35,9,41,1215,156926
35,9,42,1215,156750
35,9,43,1215,198292
35,9,44,1215,156802
35,9,45,1215,157318
35,9,46,1215,250500
35,9,47,1215,156620
35,9,48,1214,160356
35,9,49,1215,157486
35,9,50,1215,203484
35,9,51,1215,158742
35,9,52,1215,156732
35,9,53,1215,160606
35,9,54,1215,157420
35,9,55,1215,157230
35,9,56,1214,157174
35,9,57,1215,156506
35,9,58,1215,156914
35,9,59,1214,157104
35,9,60,1215,156764
35,9,61,1215,159942
35,9,62,1215,272102
35,9,63,1215,255378
35,10,0,1176,238946
35,10,1,1176,243480
35,10,2,1176,242258
35,10,3,1176,212606
35,10,4,1175,212576
35,10,5,1176,209876
35,10,6,1176,209972
35,10,7,1176,210736
35,10,8,1176,212184
35,10,9,1175,238720
35,10,10,1176,163216
35,10,11,1176,242336
35,10,12,1176,244188
35,10,13,1176,242518
35,10,14,1176,242634
35,10,15,1176,243604
35,10,16,1176,241552
35,10,17,1176,152110
35,10,18,1176,151932
35,10,19,1176,162416
35,10,20,1176,152010
35,10,21,1176,152008
35,10,22,1176,156506
35,10,23,1175,155162
35,10,24,1176,152006
35,10,25,1176,151704
35,10,26,1176,241852
35,10,27,1176,241002
35,10,28,1176,151746
35,10,29,1176,241910
35,10,30,1176,171394
35,10,31,1176,152276
35,10,32,1176,151506
35,10,33,1176,151608
35,10,34,1176,151882
35,10,35,1176,240326
35,10,36,1176,177822
35,10,37,1176,151832
35,10,38,1176,151702
35,10,39,1176,151798
35,10,40,1176,151978
35,10,41,1176,152102
35,10,42,1176,152448
35,10,43,1176,151820
35,10,44,1176,151972
35,10,45,1176,151986
35,10,46,1176,241730
35,10,47,1176,151712
35,10,48,1175,155760
35,10,49,1176,151858
35,10,50,1176,151818
35,10,51,1176,154046
35,10,52,1176,151762
35,10,53,1176,155298
35,10,54,1176,151538
35,10,55,1176,151890
35,10,56,1176,151412
35,10,57,1176,151592
35,10,58,1176,151790
35,10,59,1176,151940
35,10,60,1176,151712
35,10,61,1176,156202
35,10,62,1176,262488
35,10,63,1176,246862
35,11,0,1235,251378
35,11,1,1235,254624
35,11,2,1235,254416
35,11,3,1235,221466
35,11,4,1235,221844
35,11,5,1235,217632
35,11,6,1235,218154
35,11,7,1234,219670
35,11,8,1235,221836
35,11,9,1235,169890
35,11,10,1235,169832
35,11,11,1235,158820
35,11,12,1235,159070
35,11,13,1234,158736
35,11,14,1235,158672
35,11,15,1235,159562
35,11,16,1235,253998
35,11,17,1235,250246
35,11,18,1235,254770
35,11,19,1235,254774
35,11,20,1235,254902
35,11,21,1235,254990
35,11,22,1235,254800
35,11,23,1235,254844
35,11,24,1235,254470
35,11,25,1235,183224
35,11,26,1235,253872
35,11,27,1235,253084
35,11,28,1235,158864
35,11,29,1235,254006
35,11,30,1235,158784
35,11,31,1235,159660
35,11,32,1235,159210
35,11,33,1235,158830
35,11,34,1235,159244
35,11,35,1235,252532
35,11,36,1235,185620
35,11,37,1235,159234
35,11,38,1235,158838
35,11,39,1235,159394
35,11,40,1235,159332
35,11,41,1235,159092
35,11,42,1235,158806
35,11,43,1235,159062
35,11,44,1235,159152
35,11,45,1235,159130
35,11,46,1235,253942
35,11,47,1235,158756
35,11,48,1235,161390
35,11,49,1235,159102
35,11,50,1235,158884
35,11,51,1235,160444
35,11,52,1235,159216
35,11,53,1235,161904
35,11,54,1235,159302
35,11,55,1235,159108
35,11,56,1235,158512
35,11,57,1235,158754
35,11,58,1235,158976
35,11,59,1235,158928
35,11,60,1235,158864
35,11,61,1235,161552
35,11,62,1235,275558
35,11,63,1235,258418
35,12,0,1189,242164
35,12,1,1189,246422
35,12,2,1189,249440
35,12,3,1188,227112
35,12,4,1189,216184
35,12,5,1189,213766
35,12,6,1189,213888
35,12,7,1189,212726
35,12,8,1188,213910
35,12,9,1188,163404
35,12,10,1189,162034
35,12,11,1189,153272
35,12,12,1189,161744
35,12,13,1189,153620
35,12,14,1189,153328
35,12,15,1189,153596
35,12,16,1189,244662
35,12,17,1189,154168
35,12,18,1189,153712
35,12,19,1189,159894
35,12,20,1189,158828
35,12,21,1189,162210
35,12,22,1189,158086
35,12,23,1189,163106
35,12,24,1189,159332
35,12,25,1189,245192
35,12,26,1189,250594
35,12,27,1189,245334
35,12,28,1189,247528
35,12,29,1189,245466
35,12,30,1189,245190
35,12,31,1189,245484
35,12,32,1189,162576
35,12,33,1188,153338
35,12,34,1189,162106
35,12,35,1189,243224
35,12,36,1189,180774
35,12,37,1188,153634
35,12,38,1189,153540
35,12,39,1189,153560
35,12,40,1189,153644
35,12,41,1189,153608
35,12,42,1189,153442
35,12,43,1189,161610
35,12,44,1188,153738
35,12,45,1189,153820
35,12,46,1189,244834
35,12,47,1189,153558
35,12,48,1189,156772
35,12,49,1189,154366
35,12,50,1189,153570
35,12,51,1189,155620
35,12,52,1189,153938
35,12,53,1189,156784
35,12,54,1189,153846
35,12,55,1189,153612
35,12,56,1189,153350
35,12,57,1189,153794
35,12,58,1189,161706
35,12,59,1189,153484
35,12,60,1188,153678
35,12,61,1189,156866
35,12,62,1189,265964
35,12,63,1189,249408
36,0,0,1234,252328
36,0,1,1235,255810
36,0,2,1235,254578
36,0,3,1235,222526
36,0,4,1235,222378
36,0,5,1235,218886
36,0,6,1235,219024
36,0,7,1235,217570
36,0,8,1235,217474
36,0,9,1235,171038
36,0,10,1235,169018
36,0,11,1235,159530
36,0,12,1235,159298
36,0,13,1235,159396
36,0,14,1234,158962
36,0,15,1235,159916
36,0,16,1235,254270
36,0,17,1235,159726
36,0,18,1235,159240
36,0,19,1235,159642
36,0,20,1235,159558
36,0,21,1235,159584
36,0,22,1235,164910
36,0,23,1235,164142
36,0,24,1235,159948
36,0,25,1234,159868
36,0,26,1235,259564
36,0,27,1235,253734
36,0,28,1235,159674
36,0,29,1235,254238
36,0,30,1235,159298
36,0,31,1235,160052
36,0,32,1235,159316
36,0,33,1234,250560
36,0,34,1235,255590
36,0,35,1235,255352
36,0,36,1235,255338
36,0,37,1235,255148
36,0,38,1235,259904
36,0,39,1235,256376
36,0,40,1234,255148
36,0,41,1235,159670
36,0,42,1235,159494
36,0,43,1235,220094
36,0,44,1235,160116
36,0,45,1235,159736
36,0,46,1235,254336
36,0,47,1235,159260
36,0,48,1234,205264
36,0,49,1235,159954
36,0,50,1235,159504
36,0,51,1235,162328
36,0,52,1235,159580
36,0,53,1235,164034
36,0,54,1235,205664
36,0,55,1235,160424
36,0,56,1235,159324
36,0,57,1235,159450
36,0,58,1235,159896
36,0,59,1235,159268
36,0,60,1235,159514
36,0,61,1235,163844
36,0,62,1235,280172
36,0,63,1235,258946
36,1,0,1248,254290
36,1,1,1247,256970
36,1,2,1248,257600
36,1,3,1248,227760
36,1,4,1248,227690
36,1,5,1248,221882
36,1,6,1247,221708
36,1,7,1247,222040
36,1,8,1248,223356
36,1,9,1248,171098
36,1,10,1248,169684
36,1,11,1248,161590
36,1,12,1248,161750
36,1,13,1248,162062
36,1,14,1247,160520
36,1,15,1248,162048
36,1,16,1248,256448
36,1,17,1247,161556
36,1,18,1248,161362
36,1,19,1248,206056
36,1,20,1246,161056
36,1,21,1248,162694
36,1,22,1248,165724
36,1,23,1247,164948
36,1,24,1248,162380
36,1,25,1248,161276
36,1,26,1248,257370
36,1,27,1248,255576
36,1,28,1248,162110
36,1,29,1248,257190
36,1,30,1248,161510
36,1,31,1247,161240
36,1,32,1247,161054
36,1,33,1248,161176
36,1,34,1248,162030
36,1,35,1248,161306
36,1,36,1246,256940
36,1,37,1247,182902
36,1,38,1248,161362
36,1,39,1248,162088
36,1,40,1248,161498
36,1,41,1248,263032
36,1,42,1246,256872
36,1,43,1248,258556
36,1,44,1248,258284
36,1,45,1248,160788
36,1,46,1248,258472
36,1,47,1248,160398
36,1,48,1248,257828
36,1,49,1247,161576
36,1,50,1248,161364
36,1,51,1247,163248
36,1,52,1248,162054
36,1,53,1248,165050
36,1,54,1248,161880
36,1,55,1248,162218
36,1,56,1246,160806
36,1,57,1247,161110
36,1,58,1248,161998
36,1,59,1247,161058
36,1,60,1248,161774
36,1,61,1247,164866
36,1,62,1248,279130
36,1,63,1248,262044
36,2,0,1201,245990
36,2,1,1201,247270
36,2,2,1201,247226
36,2,3,1201,231186
36,2,4,1201,218368
36,2,5,1201,214850
36,2,6,1201,214576
36,2,7,1201,213626
36,2,8,1201,213446
36,2,9,1200,165964
36,2,10,1201,165010
36,2,11,1201,155098
36,2,12,1201,155566
36,2,13,1201,154976
36,2,14,1201,154812
36,2,15,1201,154798
36,2,16,1201,246794
36,2,17,1201,155288
36,2,18,1201,154932
36,2,19,1201,155406
36,2,20,1201,155244
36,2,21,1201,155504
36,2,22,1201,159630
36,2,23,1201,158592
36,2,24,1201,155008
36,2,25,1201,155144
36,2,26,1201,251986
36,2,27,1200,246128
36,2,28,1201,154896
36,2,29,1201,251374
36,2,30,1201,155124
36,2,31,1201,155008
36,2,32,1200,154824
36,2,33,1201,154814
36,2,34,1201,155624
36,2,35,1201,155098
36,2,36,1200,246740
36,2,37,1200,178162
36,2,38,1201,154810
36,2,39,1201,155912
36,2,40,1201,155298
36,2,41,1201,155360
36,2,42,1201,154746
36,2,43,1200,154900
36,2,44,1201,155372
36,2,45,1201,155134
36,2,46,1201,246936
36,2,47,1201,154724
36,2,48,1201,158320
36,2,49,1201,243402
36,2,50,1200,247828
36,2,51,1201,248482
36,2,52,1201,247556
36,2,53,1201,247732
36,2,54,1201,247816
36,2,55,1201,248132
36,2,56,1200,247606
36,2,57,1201,154708
36,2,58,1201,155248
36,2,59,1201,154812
36,2,60,1201,155030
36,2,61,1201,158680
36,2,62,1201,271410
36,2,63,1201,251532
36,3,0,1161,239574
36,3,1,1161,238900
36,3,2,1160,238604
36,3,3,1161,224492
36,3,4,1161,211154
36,3,5,1161,207646
36,3,6,1161,207698
36,3,7,1161,207974
36,3,8,1161,208136
36,3,9,1161,160992
36,3,10,1161,158420
36,3,11,1161,149998
36,3,12,1161,149526
36,3,13,1161,149462
36,3,14,1161,149256
36,3,15,1161,149266
36,3,16,1161,238690
36,3,17,1161,150220
36,3,18,1160,149206
36,3,19,1161,149160
36,3,20,1161,149710
36,3,21,1161,149676
36,3,22,1161,155900
36,3,23,1160,153422
36,3,24,1161,149764
36,3,25,1161,149726
36,3,26,1161,243388
36,3,27,1161,237816
36,3,28,1161,149772
36,3,29,1161,238524
36,3,30,1161,149390
36,3,31,1161,149628
36,3,32,1161,149202
36,3,33,1161,149264
36,3,34,1161,149686
36,3,35,1161,149546
36,3,36,1161,238762
36,3,37,1161,174794
36,3,38,1161,149434
36,3,39,1161,150010
36,3,40,1161,149566
36,3,41,1161,150076
36,3,42,1161,148986
36,3,43,1161,149550
36,3,44,1161,149860
36,3,45,1161,149268
36,3,46,1161,238578
36,3,47,1161,149006
36,3,48,1161,153482
36,3,49,1161,154022
36,3,50,1161,149156
36,3,51,1161,151982
36,3,52,1160,151684
36,3,53,1161,153764
36,3,54,1161,149854
36,3,55,1161,149702
36,3,56,1161,149770
36,3,57,1161,234696
36,3,58,1161,239528
36,3,59,1161,239184
36,3,60,1161,239272
36,3,61,1161,239448
36,3,62,1161,259044
36,3,63,1161,244014
36,4,0,1270,258476
36,4,1,1269,262876
36,4,2,1270,267294
36,4,3,1270,262802
36,4,4,1270,261962
36,4,5,1270,261980
36,4,6,1270,261750
36,4,7,1270,260946
36,4,8,1270,261912
36,4,9,1270,173570
36,4,10,1270,174322
36,4,11,1270,163458
36,4,12,1270,163124
36,4,13,1270,163804
36,4,14,1270,162950
36,4,15,1270,163460
36,4,16,1270,260660
36,4,17,1270,163764
36,4,18,1270,162992
36,4,19,1270,163114
36,4,20,1270,163214
36,4,21,1270,163758
36,4,22,1270,166990
36,4,23,1270,163586
36,4,24,1270,163344
36,4,25,1270,162994
36,4,26,1270,266212
36,4,27,1270,259996
36,4,28,1270,163394
36,4,29,1270,260680
36,4,30,1270,163456
36,4,31,1270,163624
36,4,32,1270,163088
36,4,33,1270,163280
36,4,34,1270,163792
36,4,35,1270,163530
36,4,36,1270,261078
36,4,37,1270,190480
36,4,38,1270,163350
36,4,39,1270,164034
36,4,40,1270,163282
36,4,41,1270,163704
36,4,42,1270,163190
36,4,43,1270,207880
36,4,44,1270,163572
36,4,45,1270,163380
36,4,46,1269,260718
36,4,47,1270,163212
36,4,48,1270,163302
36,4,49,1270,166698
36,4,50,1270,211536
36,4,51,1270,165474
36,4,52,1270,165382
36,4,53,1270,163208
36,4,54,1269,163884
36,4,55,1270,163848
36,4,56,1270,162932
36,4,57,1270,163110
36,4,58,1270,163696
36,4,59,1270,162920
36,4,60,1270,163592
36,4,61,1270,163354
36,4,62,1270,283098
36,4,63,1269,265664
36,5,0,1208,245970
36,5,1,1208,249722
36,5,2,1208,249272
36,5,3,1208,220236
36,5,4,1208,220312
36,5,5,1208,217288
36,5,6,1208,217636
36,5,7,1208,217348
36,5,8,1207,217564
36,5,9,1208,245592
36,5,10,1208,167050
36,5,11,1207,249332
36,5,12,1208,250134
36,5,13,1207,249284
36,5,14,1208,249510
36,5,15,1208,247996
36,5,16,1208,248740
36,5,17,1208,156702
36,5,18,1208,156400
36,5,19,1208,167038
36,5,20,1208,155848
36,5,21,1208,157040
36,5,22,1208,160962
36,5,23,1208,157642
36,5,24,1208,156532
36,5,25,1208,156644
36,5,26,1208,248690
36,5,27,1208,248084
36,5,28,1208,155960
36,5,29,1207,248582
36,5,30,1208,203928
36,5,31,1208,156890
36,5,32,1208,155744
36,5,33,1207,156392
36,5,34,1208,155968
36,5,35,1208,156488
36,5,36,1208,249106
36,5,37,1208,183410
36,5,38,1208,156164
36,5,39,1208,156588
36,5,40,1208,156108
36,5,41,1207,155984
36,5,42,1208,155428
36,5,43,1208,156722
36,5,44,1208,156398
36,5,45,1208,155916
36,5,46,1208,248938
36,5,47,1208,155506
36,5,48,1208,157704
36,5,49,1208,160598
36,5,50,1208,156518
36,5,51,1208,157998
36,5,52,1208,158548
36,5,53,1208,157898
36,5,54,1208,156464
36,5,55,1208,156860
36,5,56,1208,155566
36,5,57,1208,155924
36,5,58,1208,156168
36,5,59,1208,156822
36,5,60,1208,156054
36,5,61,1208,157594
36,5,62,1208,270230
36,5,63,1208,254294
36,6,0,1198,244730
36,6,1,1198,247522
36,6,2,1198,247168
36,6,3,1198,214666
36,6,4,1198,214578
36,6,5,1198,214122
36,6,6,1198,213974
36,6,7,1198,212372
36,6,8,1198,212650
36,6,9,1198,164878
36,6,10,1197,163694
36,6,11,1198,155104
36,6,12,1198,155172
36,6,13,1198,155076
36,6,14,1198,155218
36,6,15,1198,154976
36,6,16,1198,246860
36,6,17,1198,243184
36,6,18,1198,247750
36,6,19,1198,247626
36,6,20,1197,247538
36,6,21,1198,248012
36,6,22,1198,247980
36,6,23,1198,246822
36,6,24,1198,247902
36,6,25,1198,178974
36,6,26,1198,246942
36,6,27,1198,246416
36,6,28,1198,155068
36,6,29,1198,247044
36,6,30,1198,155450
36,6,31,1198,155210
36,6,32,1198,154958
36,6,33,1198,155200
36,6,34,1198,155672
36,6,35,1198,155132
36,6,36,1198,247262
36,6,37,1198,181262
36,6,38,1198,155154
36,6,39,1198,155320
36,6,40,1198,155242
36,6,41,1197,155224
36,6,42,1198,154928
36,6,43,1198,155972
36,6,44,1198,155580
36,6,45,1198,155470
36,6,46,1198,247116
36,6,47,1198,154816
36,6,48,1198,154666
36,6,49,1198,160008
36,6,50,1198,154764
36,6,51,1198,157614
36,6,52,1198,157640
36,6,53,1198,155264
36,6,54,1198,155196
36,6,55,1197,155042
36,6,56,1198,154642
36,6,57,1197,154964
36,6,58,1198,155548
36,6,59,1198,155236
36,6,60,1198,155274
36,6,61,1198,155014
36,6,62,1198,268460
36,6,63,1198,251364
36,7,0,1136,231692
36,7,1,1136,235288
36,7,2,1136,238354
36,7,3,1136,216268
36,7,4,1136,204596
36,7,5,1136,202538
36,7,6,1136,203172
36,7,7,1136,202148
36,7,8,1136,202638
36,7,9,1136,157050
